names,0
McAlister's Deli,good_topic2
McBurger & Charbroiled Chicken,good_topic4
McCabe's Bar and Grille,good_topic6
McDonald's,good_topic3
McEntyre's Bakery,good_topic3
McGinnty's Irish Pub,good_topic6
McKnight's Soul Food at its best,good_topic5
McMenamins Blue Moon Tavern & Grill,good_topic6
McMenamins East Vancouver,good_topic5
McMenamins Hillsdale Brewery & Public House,good_topic6
McMenamins Market Street Pub,good_topic6
McMenamins on the Columbia,good_topic6
McPeets Portland Pub,good_topic6
Me & U Bistro,good_topic2
Meadhall,good_topic6
Meat & Bread,good_topic1
Meat Again,good_topic1
Meat At O'Neills,good_topic6
Meat Cheese Bread,good_topic1
Meat Spot,good_topic1
Medell铆n Burger,good_topic4
Medi Grill,good_topic1
Mediterranean Bakery,good_topic2
MeeT in Gastown,good_topic5
MeeT on Main,good_topic4
Meehan's Public House,good_topic6
Meehan's Public House - Downtown,good_topic6
Meehan's Public House - Sandy Springs,good_topic5
Meehan's Public House - Vinings,good_topic6
Mehri's Cafe and Bakery,good_topic2
Mei Sum,good_topic1
Meinhardt Fine Foods,good_topic3
Mel's Commonwealth Cafe,good_topic2
Melao Bakery,good_topic1
Melissa's Chicken & Waffles,good_topic1
Melt Bar and Grilled,good_topic1
Melt'd,good_topic1
Melted Food Truck,good_topic1
Melton's App & Tap,good_topic6
Melty & Meaty Sandwich Eatery,good_topic1
Meltz,good_topic1
Melville Cafe,good_topic1
Melvin's Deli Comfort,good_topic1
Mensch Jewish Delicatessen,good_topic1
Mercy Tavern,good_topic5
Meridian Food Market,good_topic3
Meson Sandwiches,good_topic1
Meson Sandwiches - Kissimmee,good_topic1
Met Bar & Grill,good_topic5
Metro Burger,good_topic4
Metro Cafe,good_topic2
Metro Caf茅 Diner,good_topic5
MetroFresh,good_topic2
MetroWest Pour House,good_topic6
Metropolitan Bistro & Bar,good_topic5
Mexillente,good_topic5
Mezcala Tex-Mex Grill,good_topic6
Mi Island Restaurant,good_topic5
Mi Pan Boricua,good_topic1
Mi Viejo San Juan,good_topic1
Miami Cafe,good_topic3
Miami Grill,good_topic5
MicKee's on the Water,good_topic6
Michael's Cafe,good_topic2
Michael's Deli,good_topic3
Michele's Ice Cream & Sandwich Shoppe,good_topic2
Midpoint Food & Drink,good_topic2
Midtown Plaza Cafe,good_topic2
Mighty Fine Burgers Fries & Shakes,good_topic4
Mighty Love Food,good_topic2
Mighty Meatballs,good_topic1
Mighty Subs,good_topic3
Mighty Wings,good_topic4
Mignosa's Fruit Basket,good_topic3
Migration Brewing Burger Shack,good_topic3
Mikan Cafe,good_topic1
Mike & Patty's,good_topic2
Mike's Drive-In,good_topic4
Mike's Hot Dogs,good_topic4
Mike's Place,good_topic3
Mike's Pub,good_topic3
Mike's Real Deal Diner,good_topic5
Mike's Roast Beef,good_topic3
Mikey's Famous Roastbeef & Pizza,good_topic1
Mikeys Famous Roast Beef & Seafood,good_topic5
Mikkeys,good_topic4
Mikki's Tavern,good_topic4
Milestones,good_topic5
Milk & Honey Green Grocer,good_topic3
Milk Street Cafe,good_topic3
Millennium Cedar Grill,good_topic5
Miller's Ale House - Alafaya,good_topic5
Miller's Ale House - Lake Buena Vista,good_topic5
Miller's Ale House - Orlando,good_topic5
Miller's Ale House - Orlando East Colonial,good_topic5
Miller's Ale House - Sanford,good_topic5
Miller's Ale House - Watertown,good_topic5
Mills Brew Pub,good_topic6
Milltown Bar & Grill,good_topic5
Milwaukie Cafe And Bottle Shop,good_topic2
Mimi's In A Minute,good_topic1
Mimi's Roast Beef & Seafood,good_topic3
Mimi鈥檚 Burgers,good_topic4
Miner's Cookhouse,good_topic3
Minglewood,good_topic6
Mino's Roast Beef,good_topic3
Mino's Roast Beef - Lynn,good_topic1
Mio Gelato,good_topic3
Miracle of Science Bar + Grill,good_topic6
Miranda Bread 3,good_topic2
Mis Amigos,good_topic5
Mission + Market,good_topic5
Mississippi Studios,good_topic6
Miura Restaurant & Bar,good_topic2
Mix the Bakery,good_topic2
Mix'D UP Burgers,good_topic4
Mo Betta Deli,good_topic2
Mocks Bottom Cafe,good_topic2
Modash Cafe & Eatery,good_topic2
Modern Love,good_topic2
Modern Market,good_topic1
Modern Market Eatery,good_topic1
Moderne Burger,good_topic4
Moe's Broadway Bagel,good_topic3
Moe's Deli,good_topic3
Mogu - Japanese Street Eats,good_topic1
Mohr & McPherson Caf茅,good_topic3
Mojo Cafe & Drive Thru,good_topic3
Molly's Farmhouse Coffee,good_topic2
Molti On Moody,good_topic1
Mom's Grilled Cheese Truck,good_topic1
Momonoki,good_topic1
Monica鈥檚 Pasta Shop,good_topic1
Monk's Deli,good_topic1
Monkey's Subs,good_topic3
Monkeys Subs,good_topic3
Monteaux's Public House,good_topic6
Moo,good_topic4
Moo Moo's Mini Burgers,good_topic4
Moody Trudys Food Truck,good_topic1
Moody's Delicatessen & Provisions,good_topic1
Moogy's Restaurant,good_topic6
Moon Flower House,good_topic1
Moon's Subs,good_topic3
Moonie's Burger House - Anderson Mill,good_topic4
Moonies Burger House at Gracy Farms,good_topic4
Moonlight Drive-In,good_topic4
Moonpennies Coffee,good_topic5
Mooyah Burgers,good_topic4
Mooyah Burgers And Fries,good_topic4
Moozy's Ice Cream & Yogurt Emporium,good_topic3
Moreland Ale House,good_topic6
Morning Star Cafe,good_topic2
Morning Sunshine Breakfast Treats,good_topic3
MorningSide Kitchen,good_topic5
Morrison Street Bar & Grill,good_topic6
Morso,good_topic3
Mother Egan's Irish Pub,good_topic6
Motherlode Cafe & Tavern,good_topic5
Mountain Sun Pub & Brewery,good_topic6
Movie Tavern Tucker,good_topic6
Mr A's Deli Mart,good_topic3
Mr Bento Burger,good_topic4
Mr Everything Cafe,good_topic5
Mr Gyros Wings & Grills,good_topic1
Mr Hero,good_topic5
Mr Hero Restaurants,good_topic3
Mr Hummus and Falafel,good_topic1
Mr Panini,good_topic2
Mr Red Cafe,good_topic1
Mr. Bartley's Gourmet Burgers,good_topic4
Mr. Beast Burger,good_topic4
Mr. Everything Cafe,good_topic5
Mr. Hero,good_topic3
Mr. Sandwich,good_topic4
Mr. Sub,good_topic3
Mr. Submarine & Salads,good_topic3
MrBeast Burger,good_topic4
Mrs Potato,good_topic1
Mud House,good_topic2
Muddie's - Down Home Cookin',good_topic5
Mugshots Cafe,good_topic2
Mulligans,good_topic3
Multnomah Grille,good_topic2
Munch,good_topic3
Munchies and Milkshakes,good_topic3
Munchie鈥檚,good_topic4
Municipal Taste,good_topic1
Murphy's Deli,good_topic1
Muscarella's Market,good_topic3
Muscle Maker Grill,good_topic2
Museum Grounds,good_topic3
Museum Market,good_topic3
Mustard's Last Stand,good_topic4
Mutt's on 13th,good_topic4
My Cousin's Place,good_topic2
My Diner,good_topic2
My Favorite Muffin,good_topic2
My Friends Place,good_topic1
My Parents' Basement,good_topic6
My Sweet Jojo Cafe,good_topic2
Mykonos Authentic Greek Cuisine,good_topic5
Mystic Coffee Roaster,good_topic2
Mystic Java Cafe,good_topic2
N&P Saigon Subs,good_topic1
NAM Kitchen,good_topic5
NBA City,good_topic5
NFA Burger,good_topic4
NG Cafe,good_topic1
NO VA Kitchen & Bar,good_topic6
NOCA Provisions,good_topic2
NY Bagel & Deli,good_topic3
NY Fried Chicken,good_topic5
NY Kennedy Fried Chicken,good_topic5
NYC Bagel and Sandwich Shop,good_topic3
Nahant Golf Club@Kelley Greens Golf Course,good_topic6
Naked Lunch Colorado,good_topic1
Nam Giao Deli,good_topic1
Nancy's Kitchen,good_topic2
Nando's Metrotown,good_topic1
Nantucket Shrimp Shack,good_topic5
Napper Tandy's,good_topic6
Nashoba Brook Bakery,good_topic2
Nasty's Sports Bar & Restaurant,good_topic6
Native Foods,good_topic2
Nature's Table,good_topic2
Nature's Table Bistro,good_topic1
Nature's Table Cafe,good_topic2
Natures Table Cafe,good_topic2
Nau's Enfield Drug,good_topic3
Nautical Mile Market,good_topic5
NeWorlDeli,good_topic1
NeWorld Cafe,good_topic1
Nebbiolo Restaurant & Wine Bar,good_topic5
Nebur King Coffee,good_topic3
Neck Run Cafe,good_topic5
Nectar,good_topic2
Neighborhood Bar and Grill,good_topic5
Neighborhood Eats,good_topic5
Nelly's Grill On 4th,good_topic2
Nervous Charlie's,good_topic3
New Asia Deli Restaurant,good_topic1
New Awlins Cafe,good_topic5
New Bridge Variety & Deli,good_topic1
New Copper Penny,good_topic6
New Deal Cafe,good_topic2
New Deal Fruit,good_topic3
New Dutch Trading,good_topic2
New England Soup Factory,good_topic1
New Orleans Cajun Seafood,good_topic5
New Saigon Sandwich,good_topic1
New Seasons Market - Sellwood,good_topic3
New Seasons Market - Slabtown,good_topic3
New York Buffalo Wings,good_topic4
New York Deli,good_topic3
New York Fried Chicken,good_topic4
New York New York,good_topic5
New York Sandwich Shop,good_topic3
NewCity Coffee Co,good_topic2
Newton Street Deli & Market,good_topic3
Newtowne Grille of Billerica,good_topic6
Newtowne Variety,good_topic3
Next Door American Eatery,good_topic6
Next Level Burger,good_topic4
Ng BMT,good_topic1
Ngon,good_topic1
Nha Trang Subs,good_topic1
Nick's Food To Go,good_topic3
"Nick's Pizza, Roast Beef & Subs",good_topic5
Nick's Roast Beef,good_topic3
Nicolai Street Clubhouse,good_topic5
Nifty's Korean BBQ & Ramen,good_topic1
Niki's Cafe,good_topic2
Nimby Burger,good_topic4
Nino's Restaurant & Bar,good_topic5
Nirvana Cafe,good_topic2
No Fish Go Fish,good_topic3
Nob Hill Bar & Grill,good_topic6
Noble Sandwich,good_topic1
Nobleoni,good_topic3
Noho's Hawaiian Cafe,good_topic1
Noir,good_topic6
Noir Cafe,good_topic2
Noni's Bar & Deli,good_topic6
Noodles & Company,good_topic5
Noon Midtown Cafe & Bar,good_topic1
Noraneko,good_topic1
Nordstrom Cafe at Lloyd Center,good_topic2
Nordstrom Ebar Artisan Coffee,good_topic2
North 45,good_topic6
North By Northwest Restaurant & Brewery - Slaughter,good_topic5
North End Fish Market,good_topic5
North Quarter Tavern,good_topic5
North Street Grille,good_topic2
Northlake Idol,good_topic3
Northstar Caf茅,good_topic2
Northwest Liquid Gold,good_topic6
Nosh On Seventh,good_topic3
Not Your Average Joe's,good_topic5
Nothing Fancy Cafe,good_topic2
Notturno,good_topic6
Nu Age Cafe,good_topic3
Num Pang Kitchen,good_topic1
Nunu's Sandwich Bar,good_topic1
Nusa Coffee,good_topic3
Nuvrei,good_topic2
O'Charley's Restaurant & Bar,good_topic5
O'Naturals,good_topic3
O'Reilly's Pub,good_topic6
O'Town Burgers N Wings,good_topic4
O'leary's Irish Pub,good_topic4
O-Bros' Osteria,good_topic1
O-Cha Tea Bar,good_topic3
OB's Cafe,good_topic2
OK Cafe,good_topic5
OZO Coffee Company,good_topic2
Oaks Bottom Public House,good_topic6
Oasis International Restaurant,good_topic3
Oasis Texas Brewing Company,good_topic6
Obanhmi,good_topic1
Obee's Soups Salads and Subs,good_topic3
Oblivion Taproom,good_topic6
Ocean Market Downtown,good_topic2
Off The Griddle,good_topic2
Ogawa Coffee,good_topic2
Ohana Hawaiian Cafe,good_topic1
Ojos Locos Sports Cantina,good_topic5
Old Crow Coffee Co.,good_topic2
Old Cuban Cafe,good_topic1
Old Florida Grill & Oyster House,good_topic5
Old Salt Market Place,good_topic1
Old School Bar & Grill,good_topic5
Old Town,good_topic4
Olde Towne Tavern,good_topic6
Olde Village Diner,good_topic2
Ole Cafe,good_topic2
Ole Latte Bagels,good_topic3
Olga's Kafe,good_topic3
Olive & Anchor,good_topic5
Olive and Ruby Cafe,good_topic2
Oliveira's Deli Market,good_topic3
Oliver's Burgers Steaks & Bourbon,good_topic5
Oliver's Cafe,good_topic2
Oliver's Street Cafe,good_topic3
Ollie's Public House,good_topic6
Olympic Diner,good_topic2
Oma's Kitchen,good_topic1
Omnitsky Kosher,good_topic1
On Deck Burger Bar,good_topic5
On The Hill Tavern,good_topic6
On The Rocks,good_topic6
One Saigon,good_topic1
One80 Sportgrill & Bar,good_topic5
Oolong Yuan Cafe,good_topic1
Opal Divine's Davenport,good_topic5
Opal Divine's Marina,good_topic6
Opal Divine's Penn Field,good_topic6
Opal Divines Austin Grill,good_topic5
Opera Cafe & Coffeehouse,good_topic2
Oregon Deli,good_topic1
Organic Sandwich,good_topic2
Organic Sandwich Company,good_topic1
Origin Market,good_topic2
Original Joe's Restaurant & Bar,good_topic6
Original Philly's,good_topic6
Original Sub Factory,good_topic3
Oriole Cafe,good_topic2
Orlando Meats,good_topic1
Orlando PhillySteak,good_topic4
Ormsbys,good_topic6
Osborn Tavern,good_topic6
Otra Vez,good_topic2
Otters on the River,good_topic5
Our Fathers,good_topic1
Our House,good_topic6
Outback Saloon,good_topic6
Outpost Neighborhood Kitchen,good_topic5
Outrage eSports Bar,good_topic6
Oxford Spa Cafe,good_topic3
Oxley's by the Numbers,good_topic3
Oy!,good_topic2
Oyatsupan Bakers,good_topic1
Oyster Bar At Marina Bay,good_topic6
Oz. Tap House,good_topic6
Ozzie's Deli & Gyros,good_topic3
P & S Convenient,good_topic3
P Terry's Burger Stand,good_topic3
P's & Q's Market,good_topic3
P. Terry's Burger Stand,good_topic4
PAUL USA,good_topic2
PBJ's,good_topic1
PBJ's Grilled,good_topic1
PDQ Altamonte Springs,good_topic4
PDQ Clermont,good_topic4
PDQ Hunter's Creek,good_topic4
PDQ Lake Nona,good_topic5
PDQ Sanford,good_topic4
PDQ Waterford,good_topic4
PDQ Winter Park,good_topic4
PDX Sliders,good_topic4
PHAT Deli & Catering,good_topic3
PIG 'N A PEN,good_topic1
PJ's Grill,good_topic3
POBOYZ,good_topic5
PS Gourmet Coffee,good_topic3
Paaastelitos,good_topic3
Pablo's Havana Cafe,good_topic1
Pacific Street Cafe,good_topic2
Padaria Brazil,good_topic1
Paddy Kellys,good_topic6
Paddy O's,good_topic6
Paddy Wagon,good_topic1
Padrino's Cuban - Orlando,good_topic5
Painted Table Caf茅,good_topic1
Pallookaville Fine Foods,good_topic4
Pambiche,good_topic1
Pammie's Sammies,good_topic2
Pamplemousse,good_topic6
Pane E Formaggio,good_topic3
Panera Bread,good_topic3
Panera Cares,good_topic3
Panificio,good_topic2
Panna -Orlando,good_topic1
Papa Sabz,good_topic1
Papaya Fusion Grill,good_topic1
Paperboy,good_topic2
Papi's Stuffed Sopapillas,good_topic1
PappaRoti,good_topic2
Papparoti,good_topic2
Paradise Juice & Burger,good_topic2
Paradiso 37,good_topic5
Paradox Cafe,good_topic2
Paragon Boardwalk,good_topic6
Paramount Lebanese Kitchen,good_topic1
Paris Banh Mi Cafe Bakery,good_topic1
Paris B谩nh M矛 & Tea Cafe,good_topic1
Paris Express,good_topic5
Parish Cafe,good_topic6
Parish Cafe and Bar,good_topic1
Park Avenue Cafe,good_topic2
Park Avenue Smoothie Cafe,good_topic2
Park Bar,good_topic6
Park City Pub,good_topic6
Park Creek Kitchen,good_topic6
Park Square Cafe,good_topic2
Park's Edge,good_topic5
ParkGrounds,good_topic3
Parkers Hideout,good_topic5
Parthenon Supermarket,good_topic1
Passport 196,good_topic1
Passport Cafe & Catering,good_topic1
Pasta Pronto,good_topic5
Pastelaria Vitoria Broadway,good_topic1
Pastrami Zombie,good_topic1
Pastries A Go Go,good_topic2
Pasture to Plate,good_topic4
Pat and Gracie's,good_topic5
Pat's Place,good_topic3
Patisserie on Newbury,good_topic2
Patrick's Hawaiian Cafe,good_topic5
Patrick's Sub Shop,good_topic3
Paul Martins Austin Grill,good_topic5
Paul's Omelettery Restaurant,good_topic2
Paul's Restaurant,good_topic5
Paul's Sub Shop,good_topic3
Pauli's,good_topic5
Pavement Coffeehouse,good_topic2
Pazzoria,good_topic1
Pea Ridge Kitchen and Bar,good_topic6
Peabody Bread Co,good_topic2
Peacuddy's Cafe and Bakery,good_topic2
Pearl Bakery,good_topic2
Peckish,good_topic4
Penguin Pub & Eatery,good_topic6
Penn Station,good_topic3
Penn Station East Coast Subs,good_topic5
Pennypacker's,good_topic1
Pennypackers Fine Food,good_topic1
Pepe by Jos茅 Andr茅s,good_topic1
Pepe's Fruit Cup #3,good_topic2
Pepper Box,good_topic1
Peqish,good_topic2
Perdigon El Sabor Orlando,good_topic1
Perfecto's Caffe,good_topic2
Perfectos Caffe,good_topic2
Periwinkles Food Shoppe,good_topic1
Perrotti's Express,good_topic3
Perrotti's NY Deli,good_topic3
Peter's Super Beef,good_topic1
Petisco,good_topic1
Petsi Pies,good_topic2
Phamous Philly's Steak and Hoagie Shop,good_topic3
Phatt Wraps,good_topic1
Phil's Ice House,good_topic4
Phil's Icehouse,good_topic4
Phil's Meat Market & Delicatessen,good_topic3
Philadelphia Steak & Hoagie,good_topic3
Philadelphia Steaks & Hoagies,good_topic1
Philadelphia's Steaks & Hoagies,good_topic3
Philly Bilmos Cheesesteaks,good_topic3
Philly Cheesesteak Place,good_topic3
Philly Connection,good_topic3
Philly Station,good_topic4
Philly Steak & Sub,good_topic3
Philly Steak & Wings of Davenport,good_topic3
Pho 24,good_topic1
Pho 24 - Atlanta,good_topic1
Pho Edmonds,good_topic1
Pho Ever Restaurant,good_topic1
Pho Han Restaurant,good_topic1
Pho Haven,good_topic1
Pho House Cafe & Deli,good_topic1
Pho Japolo,good_topic1
Pho Ngon,good_topic1
Pho Nom,good_topic1
Pho Nova,good_topic1
Pho Please,good_topic1
Pho Quynh Express,good_topic1
Pho Tan,good_topic1
Pho Ten,good_topic1
Pho Thai Son,good_topic1
Pho Tiger,good_topic1
Pho Vi V芒n,good_topic1
Pho Viet鈥檚 II,good_topic1
Pho' Bar Lavang,good_topic5
Phoenicia Bakery and Deli,good_topic3
Pickle & Salt,good_topic4
Pickles New York Deli,good_topic1
Picnic,good_topic1
Picnic PDX,good_topic6
Pie Bakery and Cafe,good_topic1
Pig On The Street,good_topic1
Pig-N-Pancake,good_topic2
Pijiu Belly,good_topic1
Pikalo,good_topic1
Pilgrim Public House,good_topic6
Pilot Travel Center,good_topic3
Pinballz Arcade,good_topic6
Pincho Factory,good_topic4
Pine State Biscuits,good_topic2
Pioneers Western Kitchen,good_topic4
Piper's Bar & Grill,good_topic6
Piperi Mediterranean Grill,good_topic1
Pit Pub Burger Bar,good_topic4
Pita Express,good_topic2
Pita House,good_topic1
Pita Inn Express,good_topic1
Pita Pit,good_topic3
Pita Wrap Caf茅,good_topic2
Planet Sub,good_topic3
Planetary Burger,good_topic4
Plantwiches,good_topic4
Plates Cafe,good_topic2
Platform 7,good_topic2
Players,good_topic4
Playska,good_topic1
Plaza Deli,good_topic2
Plow Burger,good_topic4
Pluckers Wing Bar - The Linc,good_topic5
Plum Run Winery,good_topic6
Po Boy,good_topic5
Poa Cafe,good_topic2
Pochi Cafe,good_topic2
Pogy's Subs,good_topic3
Pollo Brassa,good_topic1
Polonia Sausage House,good_topic3
Pom Pom's Teahouse & Sandwicheria,good_topic1
Pompanos Restaurant,good_topic2
Ponce Sports Lounge,good_topic5
Pool Burger,good_topic4
Pop Bagel,good_topic3
Pop Tavern,good_topic6
Pop's Soul Food Kitchen,good_topic1
Popeyes Louisiana Kitchen,good_topic3
Popina Canteen,good_topic1
Popover King,good_topic2
Poppin Pita Grill,good_topic5
Porcelli's Ristorante & Bar,good_topic6
Porter Cafe,good_topic6
Porter's Pub,good_topic3
Porters Bar & Grill,good_topic6
Portland Burger,good_topic4
Portland Coffee Shop,good_topic2
Portland Gyro,good_topic1
Portland Penny Diner,good_topic2
Portland Philly Cheesesteak Company,good_topic1
Portland Sports Bar and Grill,good_topic6
Portland Urban Bistro,good_topic6
Portsmouth Pantry,good_topic2
Posies Bakery & Cafe,good_topic2
Posse East,good_topic6
Potbelly Sandwich Shop,good_topic3
Pour House Pub,good_topic6
Pourhouse Restaurant,good_topic6
Pow Pow Wings,good_topic1
Power House Cafe,good_topic2
Precinct,good_topic6
Precinct 10,good_topic5
Press 101,good_topic6
Press Cafe,good_topic2
Press Juice Bar,good_topic2
Pressed Cafe,good_topic2
Pressed Cafe - Burlington,good_topic2
Pressed Sandwiches,good_topic1
Preston's - A Burger Joint,good_topic4
Prestons Restaurant + Lounge Vancouver,good_topic5
Pret A Manger,good_topic3
Pret a Manger,good_topic2
Prickly Pear,good_topic5
Primo Hoagies,good_topic1
PrimoHoagies,good_topic3
Produce Row Caf茅,good_topic6
Professor's Market,good_topic2
Progress Coffee,good_topic3
Pronti Bistro,good_topic1
Pronto,good_topic2
Proof Bakeshop,good_topic2
Pub Americana,good_topic5
Pub Mahone,good_topic5
Public House 28,good_topic5
Puchi,good_topic2
Pulp Juice And Smoothie Bar,good_topic2
Puras Tortas,good_topic1
Pure Cold Press,good_topic2
Pure Taqueria,good_topic5
Putnam Pantry,good_topic3
Putterham Grille,good_topic5
QMart,good_topic2
Qarma,good_topic2
Qarma Cr锚pes,good_topic2
Quaker Steak & Lube,good_topic4
Quam's Schoolhouse,good_topic4
Que Rico Colombian Fast Food,good_topic4
Queens Cross Neighbourhood Pub,good_topic6
Quench,good_topic1
Quickfire Grille,good_topic5
Quickly Bistro & Boba,good_topic1
Quillen's Taco Shack,good_topic5
Quincy's Place,good_topic6
Quizno's,good_topic5
Quizno's Classic Sub,good_topic5
Quizno's Subs,good_topic3
Quiznos,good_topic3
Quotes Cafe,good_topic3
R&B's Steak and Fries,good_topic3
RAM Restaurant and Brewery,good_topic5
RF O'Sullivan & Son,good_topic4
RFs Bar & Grill,good_topic6
RG Brewski's,good_topic5
RH Rooftop Restaurant Columbus,good_topic5
ROXX Tavern,good_topic5
RaceTrac,good_topic3
Rad Fare,good_topic2
Raglin Market,good_topic1
Railtown Cafe,good_topic2
Rain City Coffee,good_topic3
Rain or Shine Coffee House,good_topic2
Rainforest Cafe,good_topic5
Raising Cane's,good_topic5
Raising Cane's Chicken Fingers,good_topic3
Rally's,good_topic3
Ram Restaurant & Brewery,good_topic5
Rams 3 G's Market,good_topic3
Ranee's On Main,good_topic5
Rapscallion Kitchen & Bar,good_topic6
Rauls Family Mexican Restaurant,good_topic5
Ravalia's Pasta Bar & Italian Rotisserie,good_topic1
Raviolino,good_topic1
Raw Cuts Sandwich Shop,good_topic1
Ray's Steaks & Subs,good_topic5
ReVive!,good_topic5
Real Subs Cafe,good_topic3
Rebecca's Cafe,good_topic2
Rebecca's Cafe and Catering,good_topic3
Rebel Cheese,good_topic1
Recess,good_topic1
Red Brick Tavern,good_topic5
Red Coach Restaurant,good_topic4
Red Dog Pub,good_topic6
Red Flag,good_topic6
Red Heat Tavern,good_topic5
Red Robin,good_topic5
Red Robin Burgers,good_topic3
Red Robin Gourmet Burgers,good_topic4
Red Robin Gourmet Burgers and Brews,good_topic5
Red Robin's Burger Works,good_topic4
Red's Fresh Food,good_topic4
Red's Porch,good_topic5
Red's Sandwich Shop,good_topic2
Redgarden Restaurant And Brewery,good_topic6
Refuge Cafe,good_topic2
Regal Beagle,good_topic6
Regal Eagle Smokehouse: Craft Drafts & Barbecue,good_topic1
Regal Ravioli,good_topic1
Regan's Orange City Kitchen,good_topic2
Relish Burger Bistro,good_topic5
Rendez Vous off Belmont,good_topic1
Renegade's Pub,good_topic6
Renegades Bar and Grill,good_topic6
Renner's Grill,good_topic6
Restaurant ASH,good_topic5
Retro Burger & Ice Cream,good_topic4
Reuben's Deli,good_topic3
Reunion Caf茅,good_topic5
Rev Cafe,good_topic5
Revelry Food Truck,good_topic1
Revive & Co,good_topic2
Rhino Subs,good_topic5
Ria's Bluebird,good_topic2
Riata Bar and Grill,good_topic6
Rice Burg,good_topic1
Rice Burger,good_topic1
Rice and Beans Cocina Latina-Winter Park,good_topic1
Richards' Southern Fried,good_topic1
Richie's Retail Slush & Food Inc.,good_topic3
Richter's Burger Co.,good_topic4
Ricky's All Day Grill,good_topic5
Ricky's Caf茅,good_topic5
Ricky's Chicken,good_topic5
Rico Pan Bakery,good_topic1
RingSide Grill,good_topic5
Ringside Cafe,good_topic4
Rio Fresh Cafe,good_topic2
Rip City Sandwiches,good_topic1
Rippers Roadstand,good_topic4
Ripple Rock Cafe,good_topic1
Rise -n- Dine,good_topic2
Rise Biscuit Donuts,good_topic2
Rising Roll,good_topic5
Rising Roll - Downtown Atlanta,good_topic2
Rising Roll Gourmet Cafe - Atlantic Station,good_topic5
Rising Roll Gourmet Caf茅,good_topic1
Rising Roll Gourmet Caf茅 - Midtown,good_topic2
Rita's Caf茅,good_topic6
Ritzy's Clintonville,good_topic4
River Pig Saloon,good_topic6
Riverfront Cafe,good_topic2
Riverview Restaurant,good_topic2
Riverwalk Cafe,good_topic2
Roake's,good_topic4
Roaming Goat Coffee,good_topic3
Roaring Fork,good_topic6
Roast Beast,good_topic1
Rocanini Coffee Roasters,good_topic2
Rocco's Deli,good_topic2
Rock & Brews - Kissimmee,good_topic5
Rock & Brews - Orlando,good_topic5
Rock & Brews - Oviedo,good_topic5
Rock Creek Corner,good_topic6
Rock Creek Tavern,good_topic6
Rockabillies Om Express,good_topic1
Rockaway Beach ATX,good_topic3
Rocket Shop,good_topic1
Rockin' Robyn's Sassy Burger,good_topic4
Rocking Frog Cafe,good_topic2
Rocky's Sports and Spirits,good_topic6
Rodeo Diner,good_topic5
Rogue Hall,good_topic6
Rogue Kitchen & Wetbar,good_topic6
Rolling In Thyme & Dough,good_topic2
Rolls & Bowls,good_topic5
Roly Poly,good_topic3
Roly Poly Rolled Sandwiches,good_topic5
Roma's Bakery,good_topic5
Romer's,good_topic4
Romer's Burger Bar,good_topic4
Ron's Restaurant,good_topic3
Rondo's Sub Shop,good_topic3
Roosters,good_topic5
Root,good_topic1
Roots Caf茅,good_topic2
Roots Chicken Shak,good_topic1
Roque Pub,good_topic6
Rosallie  Le French Cafe,good_topic2
Rose City Fresh - Neighborhood Grill,good_topic5
Rose City Fresh Deli & Subs,good_topic3
Rose's Deli & Bakery,good_topic1
Rose's Restaurant & Bakery,good_topic3
Rose's Restaurant and Bakery,good_topic1
RoseCity Slammin Sandwiches,good_topic1
Rosemary Cafe,good_topic2
Rosemary Rocksalt,good_topic3
Roses Ice Cream,good_topic3
Rosie's Bakery,good_topic2
Rosita's Place,good_topic1
Ross Island Grocery & Cafe,good_topic2
Rough Draft Burger Shop,good_topic4
Roundel Cafe,good_topic2
Route 12 Filling Station,good_topic5
Rox Diner,good_topic2
Roxanne鈥檚,good_topic6
Roxy Burger,good_topic6
Roxy's Gourmet Grilled Cheese,good_topic1
Roxy's Grilled Cheese,good_topic4
Roy's Cheesesteaks,good_topic3
Royal Blue Grocery,good_topic3
Royal Jelly,good_topic6
Royal Waffle King,good_topic2
Roza Lyons,good_topic6
Ruby Jewel,good_topic3
Ruby Tuesday,good_topic5
Rude Dog Bar & Grill,good_topic5
Rude Dog Pub and Eatery,good_topic4
Rudi's Resto-Cafe,good_topic1
Rueben's Burger Bistro,good_topic4
Ruffage Sandwchs,good_topic3
Ruggiero's Market,good_topic3
Rumaku Sushi,good_topic5
RusTeak College Park,good_topic5
Russell's Bakery,good_topic3
Rustic Barrel,good_topic6
Rustico,good_topic3
Rustique Bistro,good_topic2
Rusty Bucket Restaurant & Tavern,good_topic5
Ruta Maya Coffee Company,good_topic3
Ruta Raw Juice Bar,good_topic2
Ryles Sandwiches,good_topic3
S & S Restaurant,good_topic2
S&L Subs,good_topic3
S&L Subs II,good_topic3
S'wich Cafe,good_topic2
SPITZ,good_topic6
Sabra Grill,good_topic6
Sabroso Bakery and Coffee,good_topic1
Sabur,good_topic6
Safeway,good_topic3
Saffran,good_topic1
Saffron Cafe & Bakery,good_topic2
Saffron Meals,good_topic1
Sage Cafe,good_topic2
Saigon Tofu,good_topic1
Saint Germain,good_topic3
Saj&Co,good_topic3
Sak Pase Lounge,good_topic5
Sala and Betty,good_topic1
Saladworks,good_topic1
Salchicha,good_topic6
Salem Food Market,good_topic5
