,Unnamed: 0,names,good_topic1,good_topic2,good_topic3,good_topic4,good_topic5,good_topic6,bad_topic1,bad_topic2,bad_topic3,bad_topic4,bad_topic5,bad_topic6,main_good_topic,main_bad_topic,business_id
3536,3661,SuperDeluxe,0.032408194,0.139075697,0.141675595,0.52179633,0.105633652,0.047676616,0.041964577,0.506223461,0.225316937,0.099234383,0.0,0.117971616,good_topic4,"bad_topic2,bad_topic3,bad_topic6",ErGiFJvoQkXGG_8DO1p1Yw
3537,3662,Superburger,0.17336963600000002,0.008705006,0.121005858,0.58897759,0.08332481,0.016010279,0.0,0.564375579,0.0,0.414186865,0.0,0.0,good_topic4,"bad_topic2,bad_topic4",ggd7jGYRz1l1ZfjrRyrk3Q
3538,3663,Supreme Burger,0.0,0.0,0.159453906,0.589108715,0.15922434900000002,0.077528433,0.028175235,0.582969043,0.062658739,0.144735829,0.0,0.173718662,good_topic4,"bad_topic2,bad_topic4,bad_topic6",1dVmfBcjqglFJQirphSisQ
3539,3664,Sushi Lola's,0.231247943,0.043074838,0.117993745,0.024190701,0.490957151,0.08452467300000001,0.036735732,0.463313911,0.310427612,0.090503759,0.007265169,0.08660622,good_topic5,"bad_topic2,bad_topic3",e4z1Y7h4YON4x6IfF8nXHA
3540,3665,Suzette's Deli,0.217414372,0.137361862,0.259903308,0.0,0.263690703,0.11488473,0.0,0.679121017,0.247202933,0.042115826,0.0,0.027237037,good_topic5,"bad_topic2,bad_topic3",m62WMGVJ8FlmCCvlLkHm9Q
3541,3666,Swamp House Riverfront Grill,0.095741166,0.00504366,0.075085421,0.076704039,0.417563229,0.318466117,0.016272527,0.527915365,0.214986041,0.096933149,0.00919529,0.127074734,good_topic5,"bad_topic2,bad_topic3,bad_topic6",jD4oYibgMxb90sSWxB8X9g
3542,3667,Swan City Bagels,0.151161944,0.315413292,0.293133111,0.005577326999999999,0.118237466,0.107325669,0.0,0.31789458800000003,0.440291077,0.14959009199999998,0.0,0.078586308,good_topic2,"bad_topic2,bad_topic3,bad_topic4",xuGwyEHN5TZtfAMg3LTuKQ
3543,3668,SwedeDISH,0.2919821,0.014097638,0.09140295,0.329197591,0.205419215,0.059720981,0.02498739,0.247421101,0.325854868,0.153280914,0.0,0.244707517,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",YN8ISfXMG5IGIN8F7MuV3A
3544,3669,Sweedeedee,0.133308284,0.520322672,0.18736638,0.004576985,0.05961464,0.085137846,0.021949103,0.499532105,0.198550666,0.108091769,0.007496458,0.157025745,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",obsfZPVnibzj0S3nig49FQ
3545,3670,Sweeney's of Yaletown,0.135444313,0.0,0.214730958,0.0,0.249232411,0.393463284,0.0,0.477831498,0.255698048,0.090702992,0.03022339,0.143461626,good_topic6,"bad_topic2,bad_topic3,bad_topic6",vD6WhRzeZewOv2Cp7OGgSQ
3546,3671,Sweet & Fresh,0.0,0.427406877,0.0,0.363426566,0.202921063,0.0,0.029647309,0.656529695,0.06646276599999999,0.113135763,0.09689344,0.03437777,good_topic2,"bad_topic2,bad_topic4",jJ1ecSluTUZO6rm-zsDrRg
3547,3672,Sweet Ambrosia,0.6978849770000001,0.290278047,0.0,0.0,0.0,0.0,0.0,0.543925703,0.245658904,0.063422441,0.0,0.142857403,good_topic1,"bad_topic2,bad_topic3,bad_topic6",hUxQRidL5CGsY0VBr8BEYQ
3548,3673,Sweet Cream Cafe,0.131467097,0.407234058,0.310903863,0.00827641,0.102423568,0.02872152,0.008972187,0.500711872,0.230100214,0.115085858,0.012057324,0.125952764,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",AMCazFoXldQUKn6mnaycNA
3549,3674,Sweet Hut Bakery & Cafe,0.189130578,0.412231048,0.222647983,0.04634804,0.054959887,0.06551384,0.032812204,0.53092676,0.226993746,0.115858178,0.01517111,0.069845365,good_topic2,"bad_topic2,bad_topic3,bad_topic4",83maS2mCXYZjuwEhozVtLA
3550,3675,Sweet Jam,0.22121661,0.421828824,0.084261031,0.041174491,0.146544924,0.075303236,0.095518353,0.415790419,0.281552178,0.162707458,0.0,0.035022678,good_topic2,"bad_topic2,bad_topic3,bad_topic4",Af45j660dKn1eIu3XhzRDQ
3551,3676,Sweet Mama's Restaurant,0.045621141,0.537317858,0.079885027,0.031039613,0.275857933,0.01901145,0.03633317,0.484247471,0.20626252,0.091761453,0.018802459,0.15627196699999998,good_topic2,"bad_topic2,bad_topic3,bad_topic6",3JrdnGYWUzUzepplmi7HlA
3552,3677,Sweet Spot Cafe,0.045578305,0.392972356,0.027047486000000003,0.028229634,0.305913636,0.187896902,0.008732916,0.515626371,0.291857488,0.12536685,0.0,0.052678075,good_topic2,"bad_topic2,bad_topic3,bad_topic4",AoSQe7LsLmRv3iG8Ts7oIA
3553,3678,Sweet Sue's Bakery & Cafe,0.096606113,0.401959896,0.497993469,0.0,0.0,0.0,0.0,0.528272808,0.144344792,0.17517354,0.0,0.147101432,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",Of7DIYq3h3cS-p35fP4KRw
3554,3679,Sweet Tomatoes,0.310787437,0.18241721,0.160885453,0.008851316,0.201304602,0.12715000099999998,0.022050136,0.464906057,0.30853593,0.112270505,0.0,0.08417563300000001,good_topic1,"bad_topic2,bad_topic3,bad_topic4",zsb3BLi26oyHmb7kAqR4Sw
3555,3680,Sweet Touch Cafe,0.057236692,0.558425945,0.282716999,0.019503207,0.060418559,0.011625324,0.016810066999999998,0.514541335,0.3878536520000001,0.0,0.012254064,0.056546015,good_topic2,"bad_topic2,bad_topic3",ejubYsH3vTxWeCfe8oxMLg
3556,3681,Sweet Treets Bakery,0.117190197,0.069432309,0.289157803,0.001545867,0.498336836,0.01621162,0.01024297,0.5941597510000001,0.206864661,0.133303547,0.003665082,0.045578868,good_topic5,"bad_topic2,bad_topic3,bad_topic4",EodbQesFTzdtPED11DrrvQ
3557,3682,Sweetish Hill Bakery,0.143953022,0.206401138,0.390117767,0.003004127,0.206162047,0.041118461,0.037199418,0.520025754,0.258988047,0.104597476,0.00171037,0.070841435,good_topic3,"bad_topic2,bad_topic3,bad_topic4",M-kdNZD-RhloIH5NZtS59A
3558,3683,Sweetwater Tavern,0.062650401,0.0110917,0.153865137,0.061068674,0.135331337,0.566753045,0.01708156,0.512211247,0.290103085,0.095122082,0.0015848289999999998,0.077399644,good_topic6,"bad_topic2,bad_topic3",8gw0OFCpj8VzGEJj-kbQCQ
3559,3684,Sweetwaters Coffee & Tea - Wellington OSU,0.0,0.522731602,0.29859564,0.0,0.0,0.167171684,0.0,0.5224244,0.282740854,0.110615905,0.0,0.080981093,good_topic2,"bad_topic2,bad_topic3,bad_topic4",AxEd--N9bnM02SJq1DihEg
3560,3685,Swensons Drive-In,0.012540784,0.023171112,0.166775471,0.548203067,0.216606082,0.021388193,0.027904029,0.516899479,0.182693784,0.114874145,0.023706264,0.124753534,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",UV6EyUNxavm8cwhtQy0UVw
3561,3686,Swerve Grille,0.095382184,0.0,0.200890839,0.065316241,0.34404532600000004,0.29090336,0.014833777,0.489494587,0.243827629,0.126187515,0.020336175,0.098818484,good_topic5,"bad_topic2,bad_topic3,bad_topic4",hOhvasUFixdKLkdCvoTX6A
3562,3687,Swift and Union,0.18305891,0.100961601,0.068693448,0.071346731,0.277661929,0.288154333,0.009767076,0.52585978,0.239590393,0.09199775,0.007650353,0.117955241,good_topic6,"bad_topic2,bad_topic3,bad_topic6",fFHqJReAQZSF0WJ5_OpQvw
3563,3688,Swine & Sons,0.419504568,0.15860775800000002,0.12887691699999998,0.033957564,0.114661045,0.136781521,0.039059415,0.504031745,0.218061993,0.161779318,0.00928176,0.061429077,good_topic1,"bad_topic2,bad_topic3,bad_topic4",bI3ZDsrYSnVDlrneI5mmCQ
3564,3689,Swiss Bakery,0.353124978,0.291342575,0.283341563,0.022247662,0.016203805,0.024352253,0.0189107,0.426675884,0.291287709,0.12849218199999998,0.017645676000000002,0.110396792,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",Yw2rJt8KaFOaaaqMrZUUsw
3565,3691,Symon's Burger Joint,0.0,0.0,0.150262187,0.717393828,0.0,0.119312788,0.0,0.54651765,0.141678882,0.091141216,0.046649881,0.17045927800000002,good_topic4,"bad_topic2,bad_topic3,bad_topic6",QjzJZqCHIcmuz-0FrsjpIA
3566,3692,Symphonie Restaurant,0.149176255,0.499756696,0.092833584,0.007174635,0.159671468,0.080386286,0.015793694,0.381593227,0.175947875,0.286923677,0.0,0.137828231,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",ujNcmUpHRiSENe1O6vXM2Q
3567,3695,T's Cafe,0.041740511,0.600920045,0.303478299,0.0,0.014630982,0.025617869,0.0,0.59173916,0.207427023,0.080081525,0.016353275,0.096448268,good_topic2,"bad_topic2,bad_topic3",hH1dARtsOnUYgf_6LGNq_Q
3568,3696,TAKE OUT CHARLEY'S,0.211119233,0.0,0.349940886,0.106892839,0.211998696,0.114198281,0.0,0.578521562,0.234451253,0.109038708,0.0,0.06919950700000001,good_topic3,"bad_topic2,bad_topic3,bad_topic4",IB1YbC3_IMIjJtdkUKZWwg
3569,3697,TGI Friday's,0.0,0.0,0.294807479,0.0,0.671663731,0.027206987,0.016693307,0.4665532,0.274469813,0.08291063,0.05022569,0.100392485,good_topic5,"bad_topic2,bad_topic3,bad_topic6",LFJ8neDMrL0gW5pCCUYMBQ
3570,3698,TGI Fridays,0.048421583,0.012481206000000002,0.098942446,0.051050231,0.664942476,0.111629305,0.028188902,0.499347738,0.23878889600000006,0.114428596,0.005586195,0.105741463,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",umkdCj0WVupRcV0W5lTuwQ
3571,3699,TILT,0.114353723,0.118127756,0.103506091,0.392785859,0.098301715,0.162276896,0.0235455,0.528736984,0.2006354,0.099716528,0.013202887,0.126723155,good_topic4,"bad_topic2,bad_topic3,bad_topic6",ws7xlEPGAQGA8Lo31hgPMw
3572,3700,TJ's Sandwiches,0.187941507,0.00587896,0.252849857,0.216227015,0.0,0.326956789,0.0,0.31554522,0.405223116,0.205194237,0.00878338,0.057730123,good_topic6,"bad_topic2,bad_topic3,bad_topic4",ZRGGdk4N-uQha7cFkF8BSg
3573,3701,TJ's Seafood Shack,0.12492308,0.035193494,0.05695804,0.100287905,0.588004785,0.082685588,0.008479779,0.523236044,0.236599195,0.120144423,0.004056202,0.098965516,good_topic5,"bad_topic2,bad_topic3,bad_topic4",DOYf0mdhAJjZHYfLQPDoCQ
3574,3703,TK Sub Cafe,0.350434876,0.204809277,0.256729429,0.050441056,0.116343425,0.011464084,0.029008964,0.292806044,0.428469121,0.077652857,0.0,0.162113685,good_topic1,"bad_topic2,bad_topic3,bad_topic6",omstC4Frkg5qTkdgf9IwZQ
3575,3704,TM Banh Mi,0.5241402310000001,0.127750646,0.168739675,0.002481494,0.117615605,0.049080260999999986,0.033874638,0.518920556,0.244456659,0.075901831,0.00901523,0.111211412,good_topic1,"bad_topic2,bad_topic3,bad_topic6",GDu_-BsZQODxN-KXQDiGgA
3576,3705,TNT Grillin,0.06201876,0.0,0.0,0.781942815,0.14495448800000002,0.0,0.0,0.544324934,0.228000164,0.0,0.0,0.219486341,good_topic4,"bad_topic2,bad_topic3,bad_topic6",wD1KxVyVQ5TsF1ReaMBHYg
3577,3706,Table 6 Cafe & Catering,0.301356642,0.415588346,0.097502409,0.021247292,0.098166048,0.057243608,0.056668144,0.495901383,0.291220617,0.026598024,0.0,0.12718732800000002,good_topic2,"bad_topic2,bad_topic3,bad_topic6",eJZn5KDPvlrmbDVNb6WJjg
3578,3707,Taco Break,0.4428344870000001,0.087109183,0.144731113,0.063546956,0.231198069,0.016358646,0.0,0.28243649,0.317252815,0.392433703,0.0,0.0,good_topic1,"bad_topic2,bad_topic3,bad_topic4",zLJW_Bss7xzV0zqso85ztg
3579,3708,Taco Mac,0.02337451,0.0,0.067678179,0.100310017,0.527553001,0.268631419,0.028881546,0.527422691,0.210942971,0.119044593,0.005414006999999999,0.100900799,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",u6d48KNDdsjJlCbXyMmbvw
3580,3709,Taco Mac - Perimeter,0.054002554,0.021544496,0.077080395,0.115041132,0.373208458,0.34895771600000003,0.03453532,0.513464673,0.2056326,0.123671727,0.006765492,0.107790723,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",pL7mlLcwJrUgndGWilSHwA
3581,3710,Taco Pete,0.239408857,0.163696798,0.166578921,0.101093743,0.260294907,0.05821204,0.028929187,0.4188337170000001,0.231707955,0.16225896,0.009889194,0.141372056,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",AJL0WOr7xA393uD5nk9OTw
3582,3711,Taco Pete Bistro,0.062840123,0.029197203,0.12574675400000002,0.129437673,0.521871075,0.119206437,0.0,0.4902514220000001,0.229766977,0.195405501,0.0,0.081720761,good_topic5,"bad_topic2,bad_topic3,bad_topic4",CXgwGeN-1c6WlnOBwK3F4Q
3583,3712,Tahcha Tea Bar and Cafe,0.096559564,0.405524234,0.297337792,0.001527905,0.023384098,0.169146643,0.026982861,0.623404485,0.267573506,0.039170106,0.021902177,0.018078762,good_topic2,"bad_topic2,bad_topic3",ECXgiGNPCk40RiNDWoztTQ
3584,3713,Tails & Trotters,0.525818766,0.053360842,0.262524467,0.0015135189999999998,0.096653211,0.050822515,0.006481326,0.417895466,0.24843106,0.218995357,0.0,0.10391662,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",pqDMD1pGWcxVTlAPeKy9fQ
3585,3714,Tainos Bakery,0.267971798,0.446948603,0.033475894,0.016230772,0.077805737,0.14875139699999998,0.058698901,0.427946739,0.286518515,0.11932278,0.0,0.101890768,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",gMBkuyNaAx-As0XkgmlbtA
3586,3715,Tainos Bakery & Deli,0.337576685,0.303888554,0.070843306,0.017772127,0.184827097,0.073918925,0.057523872,0.553977795,0.205762066,0.081580594,0.003051942,0.089172646,good_topic1,"bad_topic2,bad_topic3",4FOnerUUg6D3iTL1C-nJLA
3587,3716,Taka Taka's Cafe,0.585683821,0.077187925,0.040768504,0.013551221,0.214799202,0.056426039,0.013613723,0.41698214,0.356137788,0.083901142,0.0,0.121180166,good_topic1,"bad_topic2,bad_topic3,bad_topic6",Vls0ta_R790Wa1aN5-nRHg
3588,3717,Take 2 Grill,0.329906024,0.060992859,0.0,0.130356252,0.383072823,0.08337122200000001,0.0,0.5446130339999999,0.218528688,0.141189404,0.0,0.090358347,good_topic5,"bad_topic2,bad_topic3,bad_topic4",FPUHQIvAESaloHW9c69wyQ
3589,3718,Tam Deli & Cafe,0.580919217,0.063443412,0.217944825,0.003945341,0.089629382,0.035657648,0.027895496,0.505432286,0.252359375,0.08594702900000001,0.01156617,0.110033872,good_topic1,"bad_topic2,bad_topic3,bad_topic6",Kk_NDHsv75drldT28_EKaA
3590,3719,Tambo's Kitchen,0.218292877,0.105142273,0.07071783599999999,0.0,0.449624126,0.139760432,0.0,0.249848172,0.268070728,0.293711543,0.0,0.182042539,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",OOS2YtsGp0MZSx0yLlXgmg
3591,3720,Tan Tan Cafe & Delicatessen,0.510484344,0.135363487,0.168376235,0.005377946,0.156679402,0.014494798,0.013110558,0.52734437,0.22102616100000005,0.109351999,0.0,0.122805866,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",ORwkJ7DtpcRwUMectf_NkA
3592,3721,Tangent Cafe,0.047812264000000014,0.194601722,0.435659491,0.005778833000000001,0.188943565,0.119336639,0.036601833,0.457702106,0.235858345,0.145352037,0.0,0.116303873,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",mmIhNIvY7DD57j1D2UbNSg
3593,3722,Tango's Meats,0.22243811,0.145497658,0.390442537,0.062312944,0.083642228,0.08870849199999999,0.008035745,0.606282309,0.17757363199999998,0.104320828,0.014878286,0.08323053799999999,good_topic3,"bad_topic2,bad_topic3,bad_topic4",T3DU9lWIbaOtMuYSrKx_8A
3594,3723,Tango01,0.5323390960000001,0.005558006,0.092481171,0.096635853,0.23021957,0.034819994,0.0,0.547344029,0.332171142,0.0,0.114277422,0.0,good_topic1,"bad_topic2,bad_topic3,bad_topic5",43z1_W0jtn4s9kv0E2tamg
3595,3724,Tanya's European Deli,0.34054142200000004,0.0,0.372656196,0.0,0.0,0.281501263,0.044385863,0.40707629,0.254028123,0.134698548,0.016078995,0.137696564,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",VVHaGqC2OZ3MzXCpH59E3Q
3596,3725,Tap,0.166152303,0.090602324,0.047687648,0.088387631,0.200713448,0.396953205,0.031123787000000007,0.5032516779999999,0.261793008,0.094666872,0.009815793,0.092951017,good_topic6,"bad_topic2,bad_topic3",otI5Lp1GUuX-HQhZvwlWww
3597,3726,Tap & Table on 23rd,0.083867531,0.066618142,0.024956843,0.096096936,0.236505928,0.480129785,0.005988055999999999,0.471611306,0.378938496,0.037705161,0.0,0.103036724,good_topic6,"bad_topic2,bad_topic3,bad_topic6",dvlIHQzuJXh8Vcv8AOI23w
3598,3727,Tap N Vine,0.111710779,0.00287205,0.067347413,0.06596713400000001,0.562984355,0.178131717,0.07325635900000001,0.319340944,0.35073252,0.07949914799999999,0.0,0.171455268,good_topic5,"bad_topic2,bad_topic3,bad_topic6",njUVZdLvYjb_YnZcGLyquw
3599,3728,Tap Room Grille,0.110000352,0.017127172,0.095498172,0.090048517,0.335157723,0.343439733,0.046015935999999986,0.540657751,0.227836895,0.114471031,0.00907101,0.05327005,good_topic6,"bad_topic2,bad_topic3,bad_topic4",OM4nWhohSwldjNSN2KedOA
3600,3729,Tap Tap Station Cafe,0.432411753,0.196881119,0.059743865,0.013283743999999998,0.227584695,0.061521462,0.0,0.347529404,0.247820184,0.389710128,0.0,0.0,good_topic1,"bad_topic2,bad_topic3,bad_topic4",cy8kv1EbEOjMZXVtFyPSSg
3601,3730,Tap Union Freehouse,0.19514626,0.025054763,0.097651065,0.000413692,0.121580514,0.549029788,0.022681872,0.6614847779999999,0.158286455,0.010353864,0.0,0.133657259,good_topic6,"bad_topic2,bad_topic3,bad_topic6",x8I-jtcrALud9BZGypOcOA
3602,3731,Tapped and Uncorked,0.0,0.0,0.0,0.0,0.0,0.972991884,0.023359449,0.50482434,0.201291541,0.102778292,0.0,0.163653711,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",NzMCJYoxEb0Ytl-yNmqG-g
3603,3732,Tartine,0.133990845,0.34598852,0.043261007,0.002589159,0.134608894,0.327820933,0.060488934,0.614655066,0.09214936,0.150544819,0.0,0.07360085799999999,good_topic2,"bad_topic2,bad_topic4",E_1KWHP9ccjkiKXucJm-Lg
3604,3733,Tartine Bread & Pies,0.383681434,0.296826315,0.217328086,0.005761195,0.075608645,0.011714732,0.014891638,0.5325512720000001,0.245752505,0.085820406,0.003822365,0.109382725,good_topic1,"bad_topic2,bad_topic3,bad_topic6",QKnRngxSLkD6VdHphaz18g
3605,3734,Taser Grilled Cheese Sandwiches,0.515709112,0.096729616,0.325078438,0.0,0.0,0.054697558,0.0,0.428776354,0.391583294,0.1335603,0.0,0.04186235,good_topic1,"bad_topic2,bad_topic3,bad_topic4",fxITfOks29NfKGn56hY-2g
3606,3735,Tasi Cafe,0.09301306,0.653964091,0.122624829,0.012147717,0.058475783,0.049941666,0.041487666,0.507003679,0.222478221,0.086223491,0.004196629,0.133072888,good_topic2,"bad_topic2,bad_topic3,bad_topic6",nfOXmVIXkCwsT_0uu670Yw
3607,3736,Taste Of Thyme Cafe,0.109591387,0.408555382,0.145001625,0.028525869,0.17843694899999998,0.118230425,0.047010198,0.574619859,0.218852878,0.125301639,0.0,0.025585502000000003,good_topic2,"bad_topic2,bad_topic3,bad_topic4",Yd1sPx_Hjw0lc92PY5R6Ng
3608,3737,Taste Tickler,0.304890357,0.063992135,0.451899134,0.034858507000000004,0.094964416,0.037952582,0.031628631000000004,0.582491718,0.208633628,0.091254936,0.009399884,0.066428003,good_topic3,"bad_topic2,bad_topic3",bPMkhnqy1mt5Rd01QElfdg
3609,3738,Taste of Philly,0.103842519,0.098378404,0.595675596,0.045213713,0.127182903,0.014959785,0.014687403,0.448077985,0.291928191,0.180727671,0.0,0.056581576,good_topic3,"bad_topic2,bad_topic3,bad_topic4",oqLLc80Prb1GASnb6JRvwA
3610,3739,Taste of the Town,0.343073845,0.021341378,0.48011148,0.0,0.113589548,0.039126053,0.0,0.510174262,0.292958509,0.109231049,0.010277629,0.071505043,good_topic3,"bad_topic2,bad_topic3,bad_topic4",bW1R7YdHECn3nWhyHsCtyA
3611,3740,Tastefully Done,0.172681285,0.181461123,0.155372994,0.01123203,0.398734368,0.07071377599999999,0.0,0.552701175,0.075231753,0.0,0.0,0.359926522,good_topic5,"bad_topic2,bad_topic6",6Y-eJhIJKXQaz_mdxGtXzg
3612,3741,Tasty Burger,0.011928066,0.033530544,0.129686037,0.511997995,0.129040065,0.17271143100000005,0.027617563,0.53714431,0.193083383,0.105939767,0.006920474,0.121488186,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",FxveeHL_B0Kkz1KjPKyF3A
3613,3742,Tasty Cafe & Kitchen,0.10605941,0.460114762,0.197108894,0.00725609,0.17430117399999998,0.043683105,0.021738505,0.51325246,0.233258917,0.100168894,0.004507872,0.119927412,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",NY5aygChLN4Nloy37xk4SA
3614,3743,Tasty Gourmet,0.212737254,0.092617202,0.48637144,0.153908764,0.036964329,0.010257268,0.023978578,0.579937282,0.181063482,0.103709998,0.001240648,0.103350761,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",ajiVfSa0wEn2Yi8EJ0VY8Q
3615,3744,Tasty Subs,0.332437798,0.0,0.4891847,0.05562066,0.112708278,0.0,0.0,0.5496032829999999,0.307455242,0.0,0.131930456,0.0,good_topic3,"bad_topic2,bad_topic3,bad_topic5",emXceCzkY312fjH0mzpaBg
3616,3745,Tasty Torpedo,0.601918414,0.0,0.319724455,0.0,0.028696207,0.044418637,0.0,0.285657287,0.368514508,0.06491299,0.0,0.27889272600000004,good_topic1,"bad_topic2,bad_topic3,bad_topic6",cHo4YonlcSvk9baERJ_atA
3617,3746,Tasty's Chicken,0.0,0.0,0.323092212,0.25943124300000003,0.316713666,0.08695208,0.031439283,0.584766775,0.101909807,0.060126676,0.028507859,0.18542603,good_topic3,"bad_topic2,bad_topic3,bad_topic6",RA2e8Onro94mAH9bsukvNw
3618,3747,Tasty's Chicken & Soul Food,0.0,0.0,0.0,0.658255309,0.328849673,0.0,0.072407151,0.7231131390000001,0.0,0.14393236199999998,0.0,0.042517145,good_topic4,"bad_topic2,bad_topic4",XMxTpLq2YjqD-mPdGCd5yQ
3619,3748,Tatte Bakery & Cafe,0.171515513,0.641440024,0.106563881,0.001337591,0.035168515,0.032659142,0.019537947,0.521076281,0.217845666,0.098236951,0.035725556,0.099359926,good_topic2,"bad_topic2,bad_topic3",YvjAuYJyW7HZ1r7FGk1y3g
3620,3749,Tavern 99,0.0,0.0,0.147311881,0.279576831,0.073261615,0.489042852,0.009691529,0.550054484,0.211168182,0.117257293,0.00517454,0.101851071,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",WbUB5w9i8-r6xNgM4pNDcg
3621,3750,Tavern at The Creek,0.030747819,0.025499921,0.112726937,0.0014183179999999998,0.261129504,0.557261923,0.019638468,0.623982122,0.225875791,0.092748466,0.0,0.030220599,good_topic6,"bad_topic2,bad_topic3",Jd4c8rDF3HREq0zvlENX1w
3622,3751,Tavern in the Square,0.038635202,0.106872747,0.139843735,0.060748197,0.318315406,0.325765011,0.02148297,0.541947061,0.245325514,0.094846532,0.005590745,0.083780087,good_topic6,"bad_topic2,bad_topic3",MUs4mWUZWzR4UabPKeq-Gg
3623,3752,Tawara Sushi,0.166132172,0.05444484,0.150540012,0.02079876,0.434818673,0.164642101,0.046653762,0.479060355,0.284279726,0.06645765,0.026370005,0.091090752,good_topic5,"bad_topic2,bad_topic3",zZv7qFOMr2ML5Wd6osmj6Q
3624,3753,Tea Social,0.175611365,0.44079075,0.299200527,0.002620002,0.01846431,0.053721213,0.020995752000000003,0.601313077,0.225327842,0.081232575,0.009917816,0.053143472,good_topic2,"bad_topic2,bad_topic3",tFTXWWHE-CeZKsCEJRKbUw
3625,3754,Tea Zone,0.065994401,0.385685001,0.110192579,0.003112776,0.060725862,0.363489626,0.014280861,0.5859018429999999,0.189974438,0.093855437,0.039135176,0.069955587,good_topic2,"bad_topic2,bad_topic3",bBUOH6flhpjaO57lo0F1Mw
3626,3755,TeaMoji,0.1246942,0.498497098,0.102873138,0.003823298,0.057100529,0.202553395,0.042933496,0.563739915,0.240886936,0.07757526599999999,0.035409836,0.033059346,good_topic2,"bad_topic2,bad_topic3",_YB5QIVgxTUO0MHQWkm8rA
3627,3756,Teak Neighborhood Grill,0.04826871,0.05208344,0.06984049099999999,0.315002265,0.252639802,0.252076288,0.017657953,0.53106162,0.236279812,0.08761961300000001,0.006812164,0.113474358,good_topic4,"bad_topic2,bad_topic3,bad_topic6",Vlwa2HgckFlUmAqTN1HEfQ
3628,3757,Tealips Cafe,0.123927246,0.541359238,0.238939333,0.020802977,0.013343695,0.053968737,0.008363348,0.429056287,0.351210122,0.108770298,0.032784845,0.064562172,good_topic2,"bad_topic2,bad_topic3,bad_topic4",goB7wK1XgJFLXJo4Kmx-pw
3629,3758,Teature Tea Lounge,0.215981586,0.261911075,0.08668013,0.0,0.135594947,0.289708587,0.026593598,0.552475095,0.179281165,0.147976232,0.0,0.082724676,good_topic6,"bad_topic2,bad_topic3,bad_topic4",idhzTIXgFDgI4uNuhGlrgQ
3630,3759,Tecce's Santoro's of Peabody,0.219042532,0.004798478,0.32072691600000003,0.0,0.444580121,0.0,0.037339409,0.459957361,0.316171442,0.084770039,0.004404634,0.094478903,good_topic5,"bad_topic2,bad_topic3",xoFAXCla3ou5D29g3-WcHA
3631,3760,Ted's Montana Grill - Arena District,0.07699534,0.021897668,0.030224856,0.340567671,0.439724056,0.079632511,0.015035038999999997,0.488615647,0.2734486,0.104669024,0.015809127,0.095573035,good_topic5,"bad_topic2,bad_topic3,bad_topic4",vJlw-WFFMzBOQ4FgaWWuew
3632,3761,Ted's Montana Grill - Boulder,0.07775860700000001,0.057055399000000014,0.04123096,0.217830915,0.42829167,0.167689057,0.025525851,0.551436597,0.218641492,0.102356652,0.001825115,0.0935135,good_topic5,"bad_topic2,bad_topic3,bad_topic4",j1pF-8-WedRvUBLtiolaIA
3633,3762,Ted's Montana Grill - Cumberland Mall,0.092951874,0.037750934,0.049162162,0.287541313,0.458092734,0.062983207,0.042072165,0.507635681,0.220105689,0.114409773,0.007745042,0.100210634,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",A-fyxw5z4xkV5-KFKuq_8A
3634,3763,Ted's Montana Grill - Decatur,0.10871865,0.017662339,0.063093334,0.260999356,0.452402416,0.0864278,0.014370925,0.5083108000000001,0.259805383,0.107229276,0.000656082,0.104469082,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6",YLL_swwxBVRqVrK__r74WQ
